26.0,1.46256845E9
3.0,1.46265485E9
54.0,1.46274125E9
45.0,1.46282765E9
65.0,1.46291405E9
59.0,1.46300045E9
107.0,1.46308685E9
70.0,1.46334605E9
33.0,1.46343245E9
31.0,1.46351885E9
31.0,1.46360525E9
70.0,1.46369165E9
6.0,1.46377805E9
3.0,1.46386445E9
35.0,1.46395085E9
39.0,1.46403725E9
45.0,1.46412365E9
123.0,1.46421005E9
73.0,1.46429645E9
16.0,1.46438285E9
4.0,1.46446925E9
26.0,1.46455565E9
29.0,1.46464205E9
15.0,1.46472845E9
29.0,1.46481485E9
70.0,1.46490125E9
4.0,1.46498765E9
24.0,1.46516045E9
15.0,1.46524685E9
41.0,1.46533325E9
14.0,1.46541965E9
54.0,1.46550605E9
7.0,1.46559245E9
11.0,1.46567885E9
22.0,1.46576525E9
31.0,1.46585165E9
42.0,1.46593805E9
25.0,1.46602445E9
135.0,1.46611085E9
14.0,1.46619725E9
5.0,1.46628365E9
13.0,1.46637005E9
35.0,1.46645645E9
44.0,1.46654285E9
45.0,1.46662925E9
50.0,1.46671565E9
4.0,1.46680205E9
10.0,1.46688845E9
58.0,1.46697485E9
31.0,1.46706125E9
30.0,1.46714765E9
66.0,1.46723405E9
39.0,1.46732045E9
4.0,1.46740685E9
5.0,1.46749325E9
29.0,1.46757965E9
53.0,1.46766605E9
38.0,1.46775245E9
26.0,1.46783885E9
90.0,1.46792525E9
1.0,1.46801165E9
3.0,1.46809805E9
32.0,1.46818445E9
37.0,1.46827085E9
82.0,1.46835725E9
26.0,1.46844365E9
92.0,1.46853005E9
11.0,1.46861645E9
37.0,1.46878925E9
26.0,1.46887565E9
27.0,1.46896205E9
41.0,1.46904845E9
116.0,1.46913485E9
10.0,1.46922125E9
6.0,1.46930765E9
50.0,1.46939405E9
46.0,1.46948045E9
77.0,1.46956685E9
36.0,1.46965325E9
213.0,1.46973965E9
14.0,1.46982605E9
5.0,1.46991245E9
51.0,1.46999885E9
87.0,1.47008525E9
50.0,1.47017165E9
77.0,1.47025805E9
50.0,1.47034445E9
11.0,1.47043085E9
3.0,1.47051725E9
19.0,1.47060365E9
23.0,1.47069005E9
13.0,1.47077645E9
18.0,1.47086285E9
42.0,1.47094925E9
14.0,1.47112205E9
19.0,1.47120845E9
25.0,1.47129485E9
35.0,1.47138125E9
20.0,1.47146765E9
71.0,1.47155405E9
11.0,1.47164045E9
3.0,1.47172685E9
41.0,1.47181325E9
11.0,1.47189965E9
35.0,1.47198605E9
27.0,1.47207245E9
51.0,1.47215885E9
12.0,1.47224525E9
43.0,1.47241805E9
23.0,1.47250445E9
29.0,1.47259085E9
28.0,1.47267725E9
65.0,1.47276365E9
39.0,1.47285005E9
18.0,1.47293645E9
49.0,1.47302285E9
18.0,1.47310925E9
61.0,1.47319565E9
73.0,1.47328205E9
105.0,1.47336845E9
7.0,1.47345485E9
10.0,1.47354125E9
72.0,1.47362765E9
41.0,1.47371405E9
78.0,1.47380045E9
41.0,1.47388685E9
61.0,1.47397325E9
19.0,1.47414605E9
21.0,1.47423245E9
18.0,1.47431885E9
34.0,1.47440525E9
29.0,1.47449165E9
94.0,1.47457805E9
9.0,1.47466445E9
26.0,1.47475085E9
33.0,1.47483725E9
52.0,1.47492365E9
67.0,1.47501005E9
64.0,1.47509645E9
77.0,1.47518285E9
13.0,1.47526925E9
30.0,1.47535565E9
36.0,1.47544205E9
18.0,1.47552845E9
25.0,1.47561485E9
27.0,1.47570125E9
32.0,1.47578765E9
14.0,1.47587405E9
15.0,1.47596045E9
35.0,1.47604685E9
34.0,1.47613325E9
56.0,1.47621965E9
51.0,1.47630605E9
119.0,1.47639245E9
23.0,1.47647885E9
14.0,1.47656525E9
87.0,1.47665165E9
33.0,1.47673805E9
67.0,1.47682445E9
62.0,1.47691085E9
60.0,1.47699725E9
7.0,1.47717005E9
19.0,1.47725645E9
31.0,1.47734285E9
14.0,1.47742925E9
35.0,1.47751565E9
2.0,1.47760205E9
11.0,1.47777485E9
24.0,1.47786483E9
35.0,1.47795123E9
26.0,1.47803763E9
72.0,1.47812403E9
36.0,1.47821043E9
14.0,1.47829683E9
22.0,1.47838323E9
44.0,1.47846963E9
22.0,1.47855603E9
23.0,1.47864243E9
6.0,1.47872883E9
28.0,1.47881523E9
7.0,1.47890163E9
35.0,1.47907443E9
23.0,1.47916083E9
23.0,1.47924723E9
36.0,1.47933363E9
31.0,1.47942003E9
17.0,1.47950643E9
6.0,1.47959283E9
41.0,1.47967923E9
52.0,1.47976563E9
69.0,1.47985203E9
66.0,1.47993843E9
83.0,1.48002483E9
18.0,1.48011123E9
40.0,1.48028403E9
59.0,1.48037043E9
17.0,1.48045683E9
16.0,1.48054323E9
70.0,1.48062963E9
12.0,1.48071603E9
30.0,1.48080243E9
56.0,1.48088883E9
31.0,1.48097523E9
46.0,1.48106163E9
38.0,1.48114803E9
76.0,1.48123443E9
4.0,1.48132083E9
3.0,1.48140723E9
97.0,1.48149363E9
14.0,1.48158003E9
17.0,1.48166643E9
41.0,1.48175283E9
99.0,1.48183923E9
7.0,1.48192563E9
3.0,1.48201203E9
45.0,1.48209843E9
48.0,1.48218483E9
59.0,1.48227123E9
30.0,1.48235763E9
98.0,1.48244403E9
6.0,1.48253043E9
2.0,1.48270323E9
22.0,1.48278963E9
18.0,1.48287603E9
21.0,1.48296243E9
52.0,1.48304883E9
13.0,1.48313523E9
9.0,1.48322163E9
30.0,1.48330803E9
64.0,1.48339443E9
31.0,1.48348083E9
32.0,1.48356723E9
93.0,1.48365363E9
8.0,1.48374003E9
18.0,1.48382643E9
15.0,1.48391283E9
45.0,1.48399923E9
38.0,1.48408563E9
52.0,1.48417203E9
87.0,1.48425843E9
18.0,1.48434483E9
11.0,1.48443123E9
38.0,1.48451763E9
50.0,1.48460403E9
52.0,1.48469043E9
96.0,1.48477683E9
140.0,1.48486323E9
18.0,1.48494963E9
7.0,1.48503603E9
62.0,1.48512243E9
6.0,1.48520883E9
58.0,1.48529523E9
53.0,1.48538163E9
79.0,1.48546803E9
45.0,1.48555443E9
6.0,1.48564083E9
29.0,1.48572723E9
26.0,1.48581363E9
38.0,1.48590003E9
44.0,1.48598643E9
45.0,1.48607283E9
8.0,1.48615923E9
16.0,1.48624563E9
38.0,1.48633203E9
39.0,1.48641843E9
51.0,1.48650483E9
58.0,1.48659123E9
67.0,1.48667763E9
21.0,1.48676403E9
20.0,1.48685043E9
37.0,1.48693683E9
39.0,1.48702323E9
37.0,1.48710963E9
50.0,1.48719603E9
62.0,1.48728243E9
4.0,1.48736883E9
10.0,1.48745523E9
18.0,1.48754163E9
20.0,1.48762803E9
40.0,1.48771443E9
25.0,1.48780083E9
72.0,1.48788723E9
9.0,1.48797363E9
10.0,1.48806003E9
27.0,1.48814643E9
47.0,1.48823283E9
39.0,1.48831923E9
52.0,1.48840563E9
76.0,1.48849203E9
19.0,1.48857843E9
7.0,1.48866483E9
28.0,1.48875123E9
32.0,1.48883763E9
43.0,1.48892403E9
18.0,1.48901043E9
42.0,1.48909683E9
14.0,1.48918323E9
5.0,1.48926963E9
38.0,1.48935603E9
39.0,1.48944243E9
42.0,1.48952883E9
52.0,1.48961523E9
30.0,1.48970163E9
20.0,1.48978803E9
29.0,1.48987443E9
23.0,1.48996083E9
42.0,1.49004723E9
59.0,1.49013363E9
74.0,1.49022003E9
86.0,1.49030643E9
11.0,1.49039283E9
7.0,1.49047923E9
37.0,1.49056205E9
42.0,1.49064845E9
35.0,1.49073485E9
62.0,1.49082125E9
31.0,1.49090765E9
9.0,1.49099405E9
1.0,1.49108045E9
51.0,1.49116685E9
46.0,1.49125325E9
49.0,1.49133965E9
64.0,1.49142605E9
93.0,1.49151245E9
11.0,1.49159885E9
18.0,1.49168525E9
62.0,1.49177165E9
44.0,1.49185805E9
47.0,1.49194445E9
24.0,1.49203085E9
49.0,1.49211725E9
15.0,1.49220365E9
6.0,1.49229005E9
4.0,1.49237645E9
29.0,1.49246285E9
17.0,1.49254925E9
33.0,1.49263565E9
76.0,1.49272205E9
4.0,1.49280845E9
15.0,1.49289485E9
21.0,1.49298125E9
51.0,1.49306765E9
35.0,1.49315405E9
111.0,1.49324045E9
69.0,1.49332685E9
12.0,1.49341325E9
16.0,1.49349965E9
3.0,1.49358605E9
43.0,1.49367245E9
44.0,1.49375885E9
45.0,1.49384525E9
74.0,1.49393165E9
15.0,1.49401805E9
6.0,1.49410445E9
30.0,1.49419085E9
31.0,1.49427725E9
38.0,1.49436365E9
52.0,1.49445005E9
98.0,1.49453645E9
22.0,1.49462285E9
15.0,1.49470925E9
59.0,1.49479565E9
36.0,1.49488205E9
44.0,1.49496845E9
48.0,1.49505485E9
58.0,1.49514125E9
4.0,1.49522765E9
4.0,1.49531405E9
35.0,1.49540045E9
31.0,1.49548685E9
44.0,1.49557325E9
38.0,1.49565965E9
78.0,1.49574605E9
3.0,1.49583245E9
8.0,1.49591885E9
37.0,1.49600525E9
30.0,1.49609165E9
17.0,1.49617805E9
11.0,1.49626445E9
45.0,1.49635085E9
13.0,1.49643725E9
13.0,1.49652365E9
12.0,1.49661005E9
48.0,1.49669645E9
21.0,1.49678285E9
32.0,1.49686925E9
85.0,1.49695565E9
7.0,1.49704205E9
19.0,1.49712845E9
23.0,1.49721485E9
36.0,1.49730125E9
23.0,1.49738765E9
27.0,1.49747405E9
102.0,1.49756045E9
15.0,1.49764685E9
13.0,1.49773325E9
58.0,1.49781965E9
48.0,1.49790605E9
74.0,1.49799245E9
47.0,1.49807885E9
134.0,1.49816525E9
23.0,1.49825165E9
4.0,1.49833805E9
83.0,1.49842445E9
52.0,1.49851085E9
58.0,1.49859725E9
111.0,1.49868365E9
48.0,1.49877005E9
6.0,1.49885645E9
12.0,1.49894285E9
54.0,1.49902925E9
58.0,1.49911565E9
76.0,1.49920205E9
20.0,1.49928845E9
138.0,1.49937485E9
23.0,1.49946125E9
47.0,1.49963405E9
77.0,1.49972045E9
32.0,1.49980685E9
67.0,1.49989325E9
114.0,1.49997965E9
3.0,1.50006605E9
6.0,1.50015245E9
63.0,1.50023885E9
29.0,1.50032525E9
39.0,1.50041165E9
84.0,1.50049805E9
47.0,1.50058445E9
9.0,1.50067085E9
8.0,1.50075725E9
39.0,1.50084365E9
46.0,1.50093005E9
61.0,1.50101645E9
32.0,1.50110285E9
70.0,1.50118925E9
2.0,1.50136205E9
24.0,1.50144845E9
29.0,1.50153485E9
42.0,1.50162125E9
56.0,1.50170765E9
50.0,1.50179405E9
7.0,1.50188045E9
11.0,1.50196685E9
31.0,1.50205325E9
28.0,1.50213965E9
29.0,1.50222605E9
31.0,1.50231245E9
49.0,1.50239885E9
13.0,1.50248525E9
19.0,1.50257165E9
16.0,1.50265805E9
3.0,1.50274445E9
27.0,1.50283085E9
38.0,1.50291725E9
52.0,1.50300365E9
12.0,1.50309005E9
6.0,1.50317645E9
25.0,1.50326285E9
37.0,1.50334925E9
33.0,1.50343565E9
105.0,1.50352205E9
39.0,1.50360845E9
1.0,1.50369485E9
7.0,1.50378125E9
46.0,1.50386765E9
30.0,1.50395405E9
44.0,1.50404045E9
57.0,1.50412685E9
52.0,1.50421325E9
8.0,1.50429965E9
9.0,1.50438605E9
25.0,1.50447245E9
23.0,1.50455885E9
45.0,1.50464525E9
40.0,1.50473165E9
40.0,1.50481805E9
6.0,1.50490445E9
7.0,1.50499085E9
3.0,1.50516365E9
10.0,1.50525005E9
5.0,1.50533645E9
52.0,1.50542285E9
11.0,1.50550925E9
9.0,1.50559565E9
34.0,1.50568205E9
20.0,1.50576845E9
23.0,1.50585485E9
20.0,1.50594125E9
67.0,1.50602765E9
17.0,1.50611405E9
2.0,1.50620045E9
28.0,1.50628685E9
35.0,1.50637325E9
46.0,1.50645965E9
43.0,1.50654605E9
50.0,1.50663245E9
10.0,1.50671885E9
5.0,1.50680525E9
12.0,1.50689165E9
25.0,1.50697805E9
45.0,1.50706445E9
27.0,1.50715085E9
81.0,1.50723725E9
6.0,1.50732365E9
14.0,1.50741005E9
36.0,1.50749645E9
31.0,1.50758285E9
25.0,1.50766925E9
37.0,1.50775565E9
49.0,1.50784205E9
16.0,1.50792845E9
1.0,1.50801485E9
23.0,1.50810125E9
8.0,1.50818765E9
24.0,1.50827405E9
30.0,1.50836045E9
15.0,1.50844685E9
8.0,1.50870605E9
2.0,1.50879245E9
13.0,1.50887885E9
7.0,1.50896525E9
6.0,1.50905165E9
1.0,1.50931443E9
14.0,1.50940083E9
33.0,1.50948723E9
34.0,1.50957363E9
57.0,1.50966003E9
1.0,1.50983283E9
29.0,1.50991923E9
21.0,1.51000563E9
19.0,1.51009203E9
21.0,1.51017843E9
40.0,1.51026483E9
7.0,1.51035123E9
2.0,1.51043763E9
16.0,1.51052403E9
17.0,1.51061043E9
9.0,1.51069683E9
14.0,1.51078323E9
43.0,1.51086963E9
24.0,1.51095603E9
